🕘️更新时间,#genre#
广东新闻,http://38.75.136.137:98/gslb/dsdqpub/gdxw.m3u8?auth=testpub
广东新闻,http://74.91.26.218:82/live/gdxw.m3u8
广东新闻,https://www.gdtv.cn/tvChannelDetail/45
广东新闻,https://hls-gateway.vpstv.net/streams/708873.m3u8
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
广东卫视,https://hls-gateway.vpstv.net/streams/476943.m3u8
广东卫视,http://fn.gcl.de5.net:5908/gsh950428/608831231
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
广东民生,https://www.gdtv.cn/tvChannelDetail/48
大湾区卫视,http://fn.gcl.de5.net:5908/gsh950428/608917627
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=439b0fd2cf766b363c93a59cbcbe1370&txTime=18d00acf488
广州综合,http://rihou.cc:555/tv/[Cx]广州综合
广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
江苏体育,https://stream1.freetv.fun/af1087a1c24fff7af556ac8e6c5c623303d52966f67a998cefb52c17811b09a2.ctv
江苏体育,https://live.chinacert.cftest5.cn/cnmg/live/626064707
江苏体育,http://fn.gcl.de5.net:5908/gsh950428/626064707
江苏体育,http://www.ikerobot.com:1234/626064707
江苏公共,https://live.chinacert.cftest5.cn/cnmg/live/626064693
江苏公共,http://fn.gcl.de5.net:5908/gsh950428/626064693
江苏城市,https://stream1.freetv.fun/675206b8446ce719bfb293b5a5296db3aa26521c9810de7c996838247cc56964.ctv
江苏城市,http://fn.gcl.de5.net:5908/gsh950428/626064714
江苏城市,http://www.ikerobot.com:1234/626064714
江苏城市,https://live.chinacert.cftest5.cn/cnmg/live/626064714
江苏影视,https://stream1.freetv.fun/a89dd489fa013bc4f36bcc4afe388f1783e2251c276e2566a9359d68a61c6d91.ctv
江苏影视,http://fn.gcl.de5.net:5908/gsh950428/626064697
江苏影视,http://www.ikerobot.com:1234/626064697
江苏影视,https://live.chinacert.cftest5.cn/cnmg/live/626064697
江苏教育,https://stream1.freetv.fun/7174b4fd66ddb2a7456b7040105dc27a1e57c166593870bb773cb5f6b4546c54.ctv
江苏教育,http://goo.bkpcp.top/mg/jsjy
江苏教育,http://z.b.bkpcp.top/m.php?id=jsjy
江苏教育,http://fn.gcl.de5.net:5908/gsh950428/628008321
江苏教育,http://www.ikerobot.com:1234/628008321
苏州4k,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
山东教育,http://iptv.huuc.edu.cn/hls/sdetv.m3u8
山东教育,http://fn.gcl.de5.net:5908/gsh950428/609154353
山东农科,http://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东生活,http://ls.qingting.fm/live/60260.m3u8
山东综艺,http://livealone302.iqilu.com/iqilu/zypd.m3u8
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8
金鹰纪实,https://hls-gateway.vpstv.net/streams/708834.m3u8
湖北新闻综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225972/main.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8
陕西农林卫视,https://live.chinacert.cftest5.cn/cnmg/live/956904896
陕西农林卫视,http://fn.gcl.de5.net:5908/gsh950428/956904896
陕西农林卫视,http://www.ikerobot.com:1234/956904896
陕西新闻资讯,http://fn.gcl.de5.net:5908/gsh950428/956909289
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
福建电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=b623f7c9ac9a45892c7d521a6959638e&wsTime=1788491063
福建电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=836a84166b0678226e91078287f8d540&wsTime=1788498237
福建海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
福建海峡卫视,http://38.64.72.148/hls/modn/list/4009/playlist.m3u8
福建海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
福建海峡卫视,https://m.italkbbtv.com/live/6a30f74820a80832dc74e2c7
福建海峡卫视,http://r.jdshipin.com/WtYt3
安徽国际,https://m.italkbbtv.com/live/6a3a3784260d0d240f66a62c
安徽影视,https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1745774515&key=27009aec794adc785b22478c5aa2ae16
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746292937&key=940b0f98a121c28884c74971efaac4de
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746307365&key=6b104d1fc66c5b34b63d0e19c627e0f9
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225969/main.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,https://ls.qingting.fm/live/4972/64k.m3u8
